4_03-06-2012,PERSICUS (GB),5,6.0,62.0,J.L.MARTINEZ,HISPANICA,J.C.FERNANDEZ,5,HIPODROMO LA ZARZUELA,2100,HIERBA
4_13-11-2011,PERSICUS (GB),5,5.0,55.0,M.GOMES,HISPANICA,F.RODRIGUEZ,3,HIPODROMO LA ZARZUELA,2200,HIERBA
1_29-11-2015,PERSIS LAND (FR),9,2.0,55.5,G.MADERO,REZAPAZOOKI,F.RODRIGUEZ,11,HIPODROMO LA ZARZUELA,1600,HIERBA
3_2-10-2016,PERSIS LAND (FR),10,3.0,54.5,R.C.MONTENEGRO,REZAPAZOOKI,F.RODRIGUEZ,1,HIPODROMO LA ZARZUELA,1600,HIERBA
2_13-07-2014,PERSONAL GUEST (FR),8,3.0,56.0,J.HORCAJADA,LASMIERES,D.DELBARRIO,8,HIPODROMO DE SAN SEBASTIAN,2200,HIERBA
2_01-12-2013,PERSONAL GUEST (FR),8,2.0,56.0,F.JIMENEZ,LASMIERES,A.SANCHEZ.C,4,HIPODROMO LA ZARZUELA,1600,HIERBA
3_02-11-2014,PERSONAL GUEST (FR),13,3.0,56.0,I.BORREGO,LASMIERES,D.DELBARRIO,3,HIPODROMO LA ZARZUELA,1800,HIERBA
2_24-01-2016,PERUVIAN QUEEN,2,3.0,55.5,M.GOMES,SIEMPREFANI,T.MARTINS,1,GRAN HIPODROMO DE ANDALUCIA JAVIER PIÑAR HAFNER,1000,HIERBA
3_24-11-2016,PERUVIAN QUEEN,4,3.0,62.0,R.SOUSA,SIEMPREFANI,T.MARTINS,12,GRAN HIPODROMO DE ANDALUCIA JAVIER PIÑAR HAFNER,1500,ARENA
4_18-12-2016,PERUVIAN QUEEN,9,3.0,52.5,SRTA.GELABERT.L,SIEMPREFANI,T.MARTINS,11,GRAN HIPODROMO DE ANDALUCIA JAVIER PIÑAR HAFNER,1600,HIERBA
3_09-11-2017,PERUVIAN QUEEN,1,4.0,59.5,B.FAYOS,SOÑADOR,I.LOPEZ,2,GRAN HIPODROMO DE ANDALUCIA JAVIER PIÑAR HAFNER,1500,ARENA
1_24-05-2018,PERUVIAN QUEEN,4,5.0,56.5,J.JIMENEZ,SOÑADOR,I.LOPEZ,1,GRAN HIPODROMO DE ANDALUCIA JAVIER PIÑAR HAFNER,1900,ARENA
1_24-04-2016,PERUVIANQUEEN,5,3.0,56.5,A.GOMEZ,SIEMPREFANI,T.MARTINS,8,HIPODROMO LA ZARZUELA,1200,HIERBA
3_20-07-2017,PERUVIANQUEEN,3,4.0,57.5,A.MENENDEZ,SIEMPREFANI,T.MARTINS,1,HIPODROMO LA ZARZUELA,1700,ARENA-FIBRA
3_4-05-2017,PERUVIANQUEEN,5,4.0,60.5,B.FAYOS,SIEMPREFANI,T.MARTINS,9,GRAN HIPODROMO DE ANDALUCIA JAVIER PIÑAR HAFNER,1400,ARENA
1_7-07-2016,PERUVIANQUEEN,2,3.0,61.5,R.SOUSA,SIEMPREFANI,T.MARTINS,1,HIPODROMO LA ZARZUELA,1650,ARENA-FIBRA
5_11-08-2016,PERUVIANQUEEN,2,3.0,55.5,R.SOUSA,SIEMPREFANI,T.MARTINS,1,HIPODROMO LA ZARZUELA,1650,ARENA-FIBRA
1_28-07-2012,PETITE ROYALE (FR),2,2.0,55.5,A.GOMEZ,LASUECA,J.C.LOPERA,6,HIPODROMO COSTA DEL SOL,1400,ARENA
1_30-12-2012,PETITE ROYALE (FR),1,2.0,58.0,A.GOMEZ,LASUECA,J.C.LOPERA,6,GRAN HIPODROMO DE ANDALUCIA JAVIER PIÑAR HAFNER,1500,HIERBA
4_9-06-2019,PETITE VISION,7,4.0,56.5,D.FERREIRA,CDEELPADDOCK,L.ENNOUNI,8,HIPODROMO LA ZARZUELA,1200,HIERBA
4_12-05-2019,PETITE VISION,6,4.0,58.5,D.FERREIRA,CDEELPADDOCK,L.ENNOUNI,8,HIPODROMO LA ZARZUELA,1200,HIERBA
2_02-12-2012,PETITE VISION,6,2.0,57.5,A.GOMEZ,LASUECA,J.C.LOPERA,14,GRAN HIPODROMO DE ANDALUCIA JAVIER PIÑAR HAFNER,1500,HIERBA
5_20-01-2013,PETITE VISION,4,3.0,55.5,A.GOMEZ,LASUECA,J.C.LOPERA,4,GRAN HIPODROMO DE ANDALUCIA JAVIER PIÑAR HAFNER,1800,HIERBA
1_30-09-2012,PETITE VISION,7,2.0,54.5,N.GARCIA,LASUECA,J.A.RODRIGUEZ,8,HIPODROMO LA ZARZUELA,1500,HIERBA
1_30-06-2012,PETITE VISION,4,2.0,53.5,S.MARTIN,LASUECA,J.C.LOPERA,6,HIPODROMO COSTA DEL SOL,1200,ARENA
5_26-11-2015,PETROSIAN,3,3.0,51.0,J.GELABERT,COMANSI,C.FERNANDEZ.B,3,GRAN HIPODROMO DE ANDALUCIA JAVIER PIÑAR HAFNER,2100,ARENA
1_08-06-2014,PETROSIAN,4,2.0,56.0,J.L.MARTINEZ,COMANSI,J.C.FERNANDEZ,5,HIPODROMO LA ZARZUELA,1100,HIERBA
5_29-01-2017,PETROSIAN,3,5.0,62.0,M.GOMES,COMANSI,C.FERNANDEZ,1,GRAN HIPODROMO DE ANDALUCIA JAVIER PIÑAR HAFNER,2100,HIERBA
1_04-08-2016,PETROSIAN,2,4.0,54.5,M.GOMES,COMANSI,C.FERNANDEZ,2,HIPODROMO LA ZARZUELA,2300,ARENA-FIBRA
1_19-02-2017,PETROSIAN,6,5.0,62.0,M.GOMES,COMANSI,C.FERNANDEZ,3,GRAN HIPODROMO DE ANDALUCIA JAVIER PIÑAR HAFNER,2100,HIERBA
3_14-07-2016,PETROSIAN,2,4.0,59.5,M.GOMES,COMANSI,C.FERNANDEZ,8,HIPODROMO LA ZARZUELA,1900,ARENA-FIBRA
4_04-10-2015,PETROSIAN,11,3.0,56.5,M.GOMES,COMANSI,C.FERNANDEZ,6,HIPODROMO LA ZARZUELA,1400,HIERBA
4_11-08-2016,PETROSIAN,4,4.0,55.5,R.SOUSA,COMANSI,C.FERNANDEZ,2,HIPODROMO LA ZARZUELA,1800,ARENA-FIBRA
3_18-09-2016,PETROSIAN,9,4.0,62.0,SRTA.BUESA.C,COMANSI,C.FERNANDEZ,12,HIPODROMO LA ZARZUELA,2100,HIERBA
3_06-03-2016,PETROSIAN,10,4.0,56.0,V.JANACEK,COMANSI,C.FERNANDEZ,9,HIPODROMO LA ZARZUELA,1800,HIERBA
4_01-01-2017,PETROSIAN,8,5.0,53.5,V.M.VALENZUELA,COMANSI,C.FERNANDEZ,6,GRAN HIPODROMO DE ANDALUCIA JAVIER PIÑAR HAFNER,2100,HIERBA
3_21-05-2017,PETROSIAN,10,5.0,55.0,V.M.VALENZUELA,COMANSI,C.FERNANDEZ,11,HIPODROMO LA ZARZUELA,1500,HIERBA
3_29-05-2016,PETROSIAN,5,4.0,55.0,V.M.VALENZUELA,COMANSI,C.FERNANDEZ,8,HIPODROMO LA ZARZUELA,2200,HIERBA
4_03-03-2019,PHOTONICS (IRE),4,4.0,61.5,R.N.VALLE,ZEZINHO,J.C.CERQUEIRA,4,HIPODROMO LA ZARZUELA,1800,HIERBA
4_31-03-2019,PHOTONICS (IRE),2,4.0,59.5,R.N.VALLE,ZEZINHO,J.C.CERQUEIRA,5,HIPODROMO LA ZARZUELA,2100,HIERBA
1_25-09-2011,PHUKET,3,2.0,57.0,J.CROCQUEVIEILLE,MARIADESALAS,J.L.DESALAS,3,HIPODROMO LA ZARZUELA,1400,HIERBA
2_09-10-2011,PHUKET,6,2.0,57.0,J.E.JARCOVSKY,MARIADESALAS,J.L.DESALAS,4,HIPODROMO LA ZARZUELA,1500,HIERBA
3_15-08-2012,PHUKET,2,3.0,54.0,J.L.BORREGO,MARIADESALAS,J.L.DESALAS,7,HIPODROMO DE SAN SEBASTIAN,2400,HIERBA
5_03-06-2012,PHUKET,10,3.0,57.0,J.L.BORREGO,MARIADESALAS,J.L.DESALAS,6,HIPODROMO LA ZARZUELA,2400,HIERBA
5_13-05-2012,PHUKET,9,3.0,57.0,J.L.BORREGO,MARIADESALAS,J.L.DESALAS,3,HIPODROMO LA ZARZUELA,2200,HIERBA
3_21-07-2013,PHUKET,3,4.0,56.0,O.O.URBINA,MARIADESALAS,A.REMOLINA,5,HIPODROMO DE SAN SEBASTIAN,2200,HIERBA
5_20-11-2011,PICHUCA,11,3.0,55.5,J.C.CERQUEIRA,ROMANAALTA,M.J.PEREZ,2,GRAN HIPODROMO DE ANDALUCIA JAVIER PIÑAR HAFNER,1800,HIERBA
5_18-12-2011,PICHUCA,6,3.0,59.5,J.L.BORREGO,ROMANAALTA,M.J.PEREZ,3,GRAN HIPODROMO DE ANDALUCIA JAVIER PIÑAR HAFNER,1000,HIERBA
4_09-12-12,PICHUCA (GB),1,4.0,57.0,J.E.JARCOVSKY,LABERINTO,G.GOMEZ,7,GRAN HIPODROMO DE ANDALUCIA JAVIER PIÑAR HAFNER,1500,HIERBA
3_05-01-2014,PICHUCA (GB),13,6.0,62.0,J.E.JARCOVSKY,LABERINTO,G.GOMEZ,5,GRAN HIPODROMO DE ANDALUCIA JAVIER PIÑAR HAFNER,1400,HIERBA
3-05-01-2014,PICHUCA (GB),13,6.0,62.0,J.E.JARCOVSKY,LABERINTO,G.GOMEZ,5,GRAN HIPODROMO DE ANDALUCIA JAVIER PIÑAR HAFNER,1400,HIERBA
4_27-01-2013,PICHUCA (GB),3,5.0,60.0,J.E.JARCOVSKY,LABERINTO,G.GOMEZ,1,GRAN HIPODROMO DE ANDALUCIA JAVIER PIÑAR HAFNER,1800,HIERBA
3_17-03-2013,PICHUCA (GB),8,5.0,57.0,J.E.JARCOVSKY,LABERINTO,G.GOMEZ,1,HIPODROMO LA ZARZUELA,1600,HIERBA
3_23-09-2012,PICHUCA (GB),1,4.0,60.0,J.E.JARCOVSKY,LABERINTO,R.AON,1,HIPODROMO LA ZARZUELA,1400,HIERBA
5_28-10-2012,PICHUCA (GB),6,4.0,56.5,J.E.JARCOVSKY,LABERINTO,R.AON,9,HIPODROMO LA ZARZUELA,1600,HIERBA
4_29-04-2011,PICHUCA (GB),6,3.0,55.5,J.L.BORREGO,PEGASO,M.J.PEREZ,11,HIPODROMO LA ZARZUELA,1200,HIERBA
1_16-10-2011,PICHUCA (GB),10,3.0,55.0,J.L.BORREGO,ROMANAALTA,M.J.PEREZ,4,HIPODROMO LA ZARZUELA,1600,HIERBA
4_18-05-2012,PICHUCA (GB),10,4.0,51.0,M.SECCI,ROMANAALTA,M.J.PEREZ,8,HIPODROMO LA ZARZUELA,1600,ARENA-FIBRA
4_15-04-2012,PICHUCA (GB),9,4.0,55.5,R.C.MONTENEGRO,ROMANAALTA,M.J.PEREZ,4,HIPODROMO LA ZARZUELA,2000,HIERBA
3_22-01-2012,PICHUCA (GB),9,4.0,54.5,SRTA.GONZALEZ.R,ROMANAALTA,M.J.PEREZ,3,GRAN HIPODROMO DE ANDALUCIA JAVIER PIÑAR HAFNER,1300,HIERBA
5_13-09-2013,PIERREFITEOU,2,2.0,56.0,R.C.MONTENEGRO,CEDRICBOUTIN,P.SOGORB,3,HIPODROMO DE SAN SEBASTIAN,1400,HIERBA
4_3-12-2017,PIERREFITEOU,7,6.0,62.0,R.H.HUAYAS,SAMALASSA,V.B.BUDA,9,HIPODROMO LA ZARZUELA,2100,HIERBA
3_27-11-2016,PIERREFITEOU,8,5.0,63.0,R.HUAYAS,SAMALASSA,V.B.BUDA,2,HIPODROMO LA ZARZUELA,2200,HIERBA
3_9-10-2016,PIERREFITEOU,1,5.0,59.5,R.HUAYAS,SAMALASSA,V.B.BUDA,15,HIPODROMO LA ZARZUELA,1800,HIERBA
4_30-10-2016,PIERREFITEOU,1,5.0,58.0,R.HUAYAS,SAMALASSA,V.B.BUDA,2,HIPODROMO LA ZARZUELA,1800,HIERBA
4_13-07-2014,PIERREFITEOU,11,3.0,56.0,V.JANACEK,SAYAGO,G.ARIZKORRETA,4,HIPODROMO DE SAN SEBASTIAN,1600,HIERBA
3_07-08-2014,PIERREFITEOU,1,3.0,59.5,V.JANACEK,SAYAGO,G.ARIZKORRETA,11,HIPODROMO LA ZARZUELA,1650,ARENA-FIBRA
4_01-07-2021,PIETON (FR),7,3.0,56.0,J.L.BORREGO,SOTOSALBOS,P.OLAVE,4,HIPODROMO LA ZARZUELA,1900,ARENA-FIBRA
4_24-06-2020,PILAR,10,4.0,54.5,V.M.VALENZUELA,YMILITAR,J.P.ESPINOSA,10,HIPODROMO DE SAN SEBASTIAN,1600,HIERBA
2_18-12-2016,PILIN,2,3.0,62.0,B.FAYOS,BUELNAEQUII,R.HUAYAS,4,GRAN HIPODROMO DE ANDALUCIA JAVIER PIÑAR HAFNER,1600,HIERBA
3_20-11-2016,PILIN,9,3.0,59.5,B.FAYOS,BUELNAEQUII,R.HUAYAS,6,HIPODROMO LA ZARZUELA,1600,HIERBA
4_03-04-2016,PILIN,10,3.0,57.0,J.VICUÑA,BUELNAEQUII,E.PUENTE,4,HIPODROMO LA ZARZUELA,2100,HIERBA
2_26-02-2017,PILIN,5,4.0,60.0,B.FAYOS,BUELNAEQUII,J.JIMENEZ,9,GRAN HIPODROMO DE ANDALUCIA JAVIER PIÑAR HAFNER,1800,HIERBA
3_23-10-2016,PILIN,9,3.0,54.5,J.CASTAÑO,BUELNAEQUII,R.HUAYAS,11,HIPODROMO LA ZARZUELA,1500,HIERBA
3_16-07-2017,PILIN,4,4.0,57.5,F.ALVARADO,BUELNAEQUII,PROP.ART.26,2,HIPODROMO DE SAN SEBASTIAN,1600,HIERBA
3_26-08-2018,PILIN,7,5.0,57.0,F.MARTINEZ,BUELNAEQUII,F.ALVARADO,6,HIPODROMO DE SAN SEBASTIAN,1600,HIERBA
5_04-09-2011,PIM PAM (IRE),2,4.0,58.0,P.SOGORB,GAUGUSTINNORMAND,C.FERLAND,2,HIPODROMO DE SAN SEBASTIAN,1600,HIERBA
1_03-07-2016,PINKBERRY,1,2.0,54.5,J.L.MARTINEZ,DIBENISICHI,A.IMAZ.C,7,HIPODROMO DE SAN SEBASTIAN,1300,HIERBA
3_1-08-2016,PINKBERRY,4,2.0,54.5,J.L.MARTINEZ,DIBENISICHI,A.IMAZ.C,7,HIPODROMO DE SAN SEBASTIAN,1400,HIERBA
4_7-09-2014,PINOCHO,6,4.0,58.0,E.J.ARGUINZONES,ELESTRIBO,E.PUENTE,4,HIPODROMO DE SAN SEBASTIAN,2200,HIERBA
2_10-08-2014,PINOCHO,10,4.0,65.0,SR.CUESTA.S,ELESTRIBO,E.PUENTE,1,HIPODROMO DE SAN SEBASTIAN,1600,HIERBA
2_06-08-12,PIPIRE DES GALAS (FR),6,6.0,56.0,I.KOPLIKOVA,ELSABLE,E.PUENTE,11,HIPODROMO DE SAN SEBASTIAN,1600,HIERBA
3_19-01-2014,PIPPA SNUDGE (IRE),9,5.0,58.0,B.FAYOS,HOLACREDITO,P.HALEY,1,GRAN HIPODROMO DE ANDALUCIA JAVIER PIÑAR HAFNER,1800,HIERBA
2_30-05-2014,PIPPA SNUDGE (IRE),3,5.0,62.0,O.O.URBINA,HOLACREDITO,P.HALEY,6,HIPODROMO DE PINEDA,1750,ARENA
5_30-10-2011,PIPPA SNUDGE (IRE),7,2.0,51.0,A.GOMEZ,SUNSHINERACING,P.HALEY,8,HIPODROMO LA ZARZUELA,1400,HIERBA
3_09-12-12,PIPPA SNUDGE (IRE),12,3.0,61.0,F.JIMENEZ,SUNSHINERACING,P.HALEY,9,GRAN HIPODROMO DE ANDALUCIA JAVIER PIÑAR HAFNER,1500,HIERBA
2_26-02-2012,PIPPA SNUDGE (IRE),3,3.0,57.5,F.LYNCH,SUNSHINERACING,P.HALEY,1,HIPODROMO COSTA DEL SOL,1600,ARENA
2_29-07-2011,PIPPA SNUDGE (IRE),1,2.0,54.5,F.LYNCH,SUNSHINERACING,P.HALEY,6,HIPODROMO COSTA DEL SOL,1200,ARENA
3_26-08-2011,PIPPA SNUDGE (IRE),2,2.0,56.5,F.LYNCH,SUNSHINERACING,P.HALEY,6,HIPODROMO COSTA DEL SOL,1300,ARENA
2_16-07-2011,PIPPA SNUDGE (IRE),2,2.0,53.5,G.CARTER,SUNSHINERACING,P.HALEY,5,HIPODROMO COSTA DEL SOL,1100,ARENA
4_03-08-2012,PIPPA SNUDGE (IRE),11,3.0,54.0,G.CARTER,SUNSHINERACING,P.HALEY,4,HIPODROMO COSTA DEL SOL,1800,ARENA
4_14-07-2012,PIPPA SNUDGE (IRE),10,3.0,60.5,G.CARTER,SUNSHINERACING,P.HALEY,5,HIPODROMO COSTA DEL SOL,1200,ARENA
3_22-12-2013,PIPPA SNUDGE (IRE),8,4.0,55.0,J.HORCAJADA,SUNSHINERACING,P.HALEY,2,GRAN HIPODROMO DE ANDALUCIA JAVIER PIÑAR HAFNER,1500,HIERBA
3_13-01-2013,PIPPA SNUDGE (IRE),8,4.0,61.0,O.O.URBINA,SUNSHINERACING,P.HALEY,4,GRAN HIPODROMO DE ANDALUCIA JAVIER PIÑAR HAFNER,1500,HIERBA
3_17-08-2012,PIPPA SNUDGE (IRE),2,3.0,52.0,S.BERMEJO,SUNSHINERACING,P.HALEY,3,HIPODROMO COSTA DEL SOL,1600,ARENA
2_7-07-2012,PIPPA SNUDGE (IRE),5,3.0,59.0,SR.CARMENA.M,SUNSHINERACING,P.HALEY,2,HIPODROMO COSTA DEL SOL,1600,ARENA
3_28-06-2013,PIPPA SNUDGE (IRE),4,4.0,62.0,M.A.NARVAEZ,SUNSHINERACING,P.HALEY,3,GRAN HIPODROMO DE ANDALUCIA JAVIER PIÑAR HAFNER,1900,ARENA
4_31-08-2015,PIQUIO (FR),7,3.0,55.5,J.L.MARTINEZ,HISPANICA,C.FERNANDEZ,8,HIPODROMO DE SAN SEBASTIAN,1600,HIERBA
4_1-08-2016,PIQUIO (FR),1,4.0,60.0,R.SOUSA,HISPANICA,O.ANAYA,6,HIPODROMO DE SAN SEBASTIAN,1600,HIERBA
2_05-03-2017,PIQUIO (FR),1,5.0,59.0,B.FAYOS,HISPANICA,O.ANAYA,6,HIPODROMO LA ZARZUELA,1600,HIERBA
4_13-03-2016,PIQUIO (FR),3,4.0,56.5,B.FAYOS,HISPANICA,O.ANAYA,8,HIPODROMO LA ZARZUELA,1500,HIERBA
5_1-04-2018,PIQUIO (FR),12,6.0,58.5,B.FAYOS,HISPANICA,O.ANAYA,9,HIPODROMO LA ZARZUELA,1400,HIERBA
1_01-06-2014,PIQUIO (FR),4,2.0,56.0,J.L.MARTINEZ,HISPANICA,J.C.FERNANDEZ,3,HIPODROMO LA ZARZUELA,1200,HIERBA
2_30-11-2014,PIQUIO (FR),4,2.0,55.0,J.L.MARTINEZ,HISPANICA,C.FERNANDEZ,1,HIPODROMO LA ZARZUELA,1800,HIERBA
3_18-10-2015,PIQUIO (FR),3,3.0,58.0,M.GOMES,HISPANICA,O.ANAYA,7,HIPODROMO LA ZARZUELA,1600,HIERBA
2_28-5-2017,PIQUIO (FR),6,5.0,57.0,R.SOUSA,HISPANICA,O.ANAYA,10,HIPODROMO LA ZARZUELA,1600,HIERBA
4_20-11-2016,PIQUIO (FR),2,4.0,64.0,SR.PINEDA.G,HISPANICA,O.ANAYA,6,HIPODROMO LA ZARZUELA,1600,HIERBA
4_24-04-2016,PIQUIO (FR),1,4.0,56.5,V.JANACEK,HISPANICA,O.ANAYA,10,HIPODROMO LA ZARZUELA,1400,HIERBA
2_26-03-2021,PIROPO,3,4.0,59.5,J.ZAMBUDIO,DESIGNHOUSES,M.ALONSO.R,5,HIPODROMO DE SAN SEBASTIAN,2200,HIERBA
1_07-06-2020,PIROPO,6,3.0,57.0,J.L.MARTINEZ,TOLOSANA,J.L.MAROTO,1,HIPODROMO DE SAN SEBASTIAN,2200,HIERBA
2_1-08-2019,PIROPO,7,2.0,56.5,N.DE.JULIAN,TOLOSANA,J.L.MAROTO,2,HIPODROMO LA ZARZUELA,1200,ARENA-FIBRA
1_05-07-2020,PIROPO,7,3.0,56.0,T.LUKASEK,TOLOSANA,J.L.MAROTO,2,HIPODROMO LA ZARZUELA,1600,HIERBA
2_20-11-2016,PITAYA,3,2.0,55.5,E.ARGUINZONES,YARANJUEZ,M.HERNANDEZ,5,HIPODROMO LA ZARZUELA,1600,HIERBA
3_30-09-2018,PITAYA,2,4.0,57.5,N.DE.JULIAN,YARANJUEZ,M.HERNANDEZ,9,HIPODROMO LA ZARZUELA,1600,HIERBA
1_23-10-2016,PITAYA,9,2.0,57.0,E.ARGUINZONES,YARANJUEZ,M.HERNANDEZ,5,HIPODROMO LA ZARZUELA,1400,HIERBA
5_18-09-2016,PITAYA,9,2.0,55.5,E.ARGUINZONES,YARANJUEZ,M.HERNANDEZ,3,HIPODROMO LA ZARZUELA,1400,HIERBA
3_19-03-2017,PITAYA,5,3.0,57.0,J.GELABERT,YARANJUEZ,M.HERNANDEZ,10,HIPODROMO LA ZARZUELA,1600,HIERBA
2_14-06-2020,PITIA,9,3.0,56.0,C.A.LOAIZA,DUQUEDEALBURQUERQUE,J.M.OSORIO,13,HIPODROMO LA ZARZUELA,1800,HIERBA
2_10-04-2016,PITONISA (FR),10,3.0,57.0,I.BORREGO,YAGF,G.ARIZKORRETA,3,HIPODROMO LA ZARZUELA,2100,HIERBA
3_7-07-2016,PITONISA (FR),6,3.0,54.0,J.GELABERT,YAGF,G.ARIZKORRETA,3,HIPODROMO LA ZARZUELA,2300,ARENA-FIBRA
2_26-10-2014,PIWI ORANGE (FR),3,4.0,55.0,J.B.HAMEL,VALLADOLID,G.ARIZKORRETA,4,HIPODROMO LA ZARZUELA,1200,HIERBA
4_29-11-2015,PIWI ORANGE (FR),3,5.0,60.5,J.GELABERT,VALLADOLID,G.ARIZKORRETA,1,HIPODROMO LA ZARZUELA,1000,HIERBA
5_16-7-2020,PIWI ROCK,14,3.0,55.0,L.FONSECA,PETITCANTER,A.TSERETELI,11,HIPODROMO LA ZARZUELA,1200,ARENA-FIBRA
4_23-04-2017,PLACIDO (IRE),12,4.0,56.0,J.L.BORREGO,BOLAK,C.FERNANDEZ,12,HIPODROMO LA ZARZUELA,1400,HIERBA
4_21-05-2017,PLACIDO (IRE),12,4.0,54.5,R.SOUSA,BOLAK,C.FERNANDEZ,12,HIPODROMO LA ZARZUELA,1500,HIERBA
1_01-11-2015,PLACIDO (IRE),4,2.0,56.0,I.BORREGO,YAGF,G.ARIZKORRETA,4,HIPODROMO LA ZARZUELA,1500,HIERBA
2_29-11-2015,PLACIDO (IRE),4,2.0,56.0,I.BORREGO,YAGF,G.ARIZKORRETA,9,HIPODROMO LA ZARZUELA,1800,HIERBA
5_06-03-2016,PLACIDO (IRE),6,3.0,56.0,I.BORREGO,YAGF,G.ARIZKORRETA,7,HIPODROMO LA ZARZUELA,1600,HIERBA
1_03-04-2016,PLACIDO (IRE),3,3.0,57.0,J.GELABERT,YAGF,G.ARIZKORRETA,8,HIPODROMO LA ZARZUELA,1500,HIERBA
2_29-05-2016,PLACIDO (IRE),4,3.0,57.0,J.GELABERT,YAGF,G.ARIZKORRETA,7,HIPODROMO LA ZARZUELA,1500,HIERBA
4_16-10-2016,PLACIDO (IRE),5,3.0,69.0,SR.PINEDA.G,YAGF,G.ARIZKORRETA,11,HIPODROMO LA ZARZUELA,1200,HIERBA
2_23-10-2020,PLANETARIUM (FR),3,2.0,57.0,J.GELABERT,ECURIEDESMOUETTES,A.IMAZ.B,5,HIPODROMO LA ZARZUELA,1400,HIERBA
5_30-12-2020,PLANETARIUM (FR),2,2.0,56.0,J.L.BORREGO,ECURIEDESMOUETTES,A.IMAZ.B,12,HIPODROMO LA ZARZUELA,1700,ARENA-FIBRA
5_15-08-2011,PLANTAGENET,8,4.0,59.0,J.L.MARTINEZ,WHYLAR,G.ARIZKORRETA,9,HIPODROMO DE SAN SEBASTIAN,2400,HIERBA
2_25-09-2011,PLANTAGENET,2,4.0,59.5,J.L.BORREGO,WHYLAR,G.ARIZKORRETA,9,HIPODROMO LA ZARZUELA,2200,HIERBA
5_16-10-2011,PLANTAGENET,6,4.0,59.0,J.L.BORREGO,WHYLAR,G.ARIZKORRETA,9,HIPODROMO LA ZARZUELA,2400,HIERBA
5_26-06-2011,PLANTAGENET,3,4.0,60.0,J.L.BORREGO,WHYLAR,G.ARIZKORRETA,7,HIPODROMO LA ZARZUELA,2500,HIERBA
4_22-04-2012,PLANTAGENET,4,5.0,58.0,J.L.MARTINEZ,WHYLAR,G.ARIZKORRETA,12,HIPODROMO LA ZARZUELA,2100,HIERBA
5_21-10-2012,PLANTAGENET,9,5.0,59.0,J.L.MARTINEZ,WHYLAR,G.ARIZKORRETA,11,HIPODROMO LA ZARZUELA,2400,HIERBA
5_24-06-2012,PLANTAGENET,3,5.0,60.0,J.L.MARTINEZ,WHYLAR,G.ARIZKORRETA,9,HIPODROMO LA ZARZUELA,2500,HIERBA
5_17-09-2020,PLANTER DE VALIENTE,5,4.0,53.0,M.MONCEAUX,YVALIENTE,I.LOPEZ,3,HIPODROMO LA ZARZUELA,1700,ARENA-FIBRA
4_30-09-2018,PLANTEUR DAVIER (FR),5,3.0,57.0,J.GELABERT,ROBERTOCOCHETEUX,J.M.OSORIO,1,HIPODROMO LA ZARZUELA,1600,HIERBA
2_24-09-2017,PLANTEUR DAVIER (FR),4,2.0,56.5,V.M.VALENZUELA,ROBERTOCOCHETEUX,J.M.OSORIO,2,HIPODROMO LA ZARZUELA,1200,HIERBA
1_17-04-2011,PLATA DE LEY,7,3.0,57.0,J.L.BORREGO,USSIAFIGUEROA,G.ARIZKORRETA,2,HIPODROMO LA ZARZUELA,2200,HIERBA
3_03-04-2016,PLEASE BARELIERE (FR),9,3.0,54.5,N.DE.JULIAN,HARASDELABARELIERE,A.NUÑEZ,4,HIPODROMO LA ZARZUELA,1800,HIERBA
1_24-04-2016,PLEASE BARELIERE (FR),9,3.0,56.5,N.DE.JULIAN,HARASDELABARELIERE,A.NUÑEZ,5,HIPODROMO LA ZARZUELA,1200,HIERBA
4_04-08-2016,PLEASE BARELIERE (FR),8,3.0,54.5,N.DE.JULIAN,HARASDELABARELIERE,A.NUÑEZ,2,HIPODROMO LA ZARZUELA,1900,ARENA-FIBRA
3_11-08-2016,PLEASE BARELIERE (FR),10,3.0,56.5,N.DE.JULIAN,HARASDELABARELIERE,A.NUÑEZ,11,HIPODROMO LA ZARZUELA,1800,ARENA-FIBRA
4_5-06-2016,PLEASE BARELIERE (FR),10,3.0,61.0,SRTA.MORENO.O,HARASDELABARELIERE,A.NUÑEZ,1,HIPODROMO LA ZARZUELA,1600,HIERBA
4_08-05-2016,PLEASE BARELIERE (FR),5,3.0,52.0,SRTA.MORENO.O,HARASDELABARELIERE,A.NUÑEZ,6,HIPODROMO LA ZARZUELA,1500,HIERBA
5_29-04-2012,PLENIPOTENCIARIO (IRE),5,3.0,57.0,J.CROCQUEVIEILLE,ASUSSIAHINOJOSA,J.L.DESALAS,2,HIPODROMO LA ZARZUELA,2200,HIERBA
2_18-09-2011,PLENIPOTENCIARIO (IRE),1,2.0,57.0,M.SECCI,ASUSSIAHINOJOSA,J.L.DESALAS,4,HIPODROMO LA ZARZUELA,1400,HIERBA
5_23-10-2011,PLENIPOTENCIARIO (IRE),3,2.0,57.0,R.MOORE,ASUSSIAHINOJOSA,J.L.DESALAS,5,HIPODROMO LA ZARZUELA,1600,HIERBA
4_8-03-2020,PLUNDERED (IRE),6,5.0,51.0,C.CARRERO,BERNIE,A.CARRASCO,8,HIPODROMO LA ZARZUELA,1400,HIERBA
4_11-07-2019,PLUNDERED (IRE),4,4.0,57.5,E.J.ARGUINZONES,BERNIE,A.CARRASCO,1,HIPODROMO LA ZARZUELA,1700,ARENA-FIBRA
